"ccode","year","pop","gdp","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","country","region"
180,2002,53885,204.2569568,NA,NA,NA,NA,47.431,NA,11,NA,NA,NA,NA,NA,NA,434,NA,NA,"Sub-Saharan Africa"
180,2003,55591,210.0465026,NA,NA,NA,NA,47.431,NA,12,NA,NA,NA,NA,NA,NA,443,NA,NA,"Sub-Saharan Africa"
180,2004,57337,217.7640233,NA,NA,NA,NA,47.431,NA,14,NA,35.2,NA,NA,NA,NA,574,NA,NA,"Sub-Saharan Africa"
180,2005,59077,227.9619402,NA,NA,NA,NA,48.271,NA,15,NA,NA,NA,NA,NA,NA,585,NA,NA,"Sub-Saharan Africa"
180,2006,60800,233.662755,NA,NA,NA,NA,48.271,NA,16,NA,NA,NA,NA,NA,NA,608,NA,NA,"Sub-Saharan Africa"
180,2007,62523,241.2136785,NA,NA,NA,NA,48.271,NA,16,NA,NA,NA,NA,NA,NA,625,NA,NA,"Sub-Saharan Africa"
180,2008,64257,248.9721943,NA,NA,NA,NA,48.271,NA,16,NA,21.7,NA,NA,NA,NA,643,NA,NA,"Sub-Saharan Africa"
180,2009,66020,249.1461725,NA,NA,NA,NA,48.271,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
180,2010,67827,260.0030947,NA,NA,3.59,NA,NA,NA,NA,NA,NA,0.952,0.01,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
184,1800,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South and South-East Asia"
184,1810,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South and South-East Asia"
184,1820,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"South and South-East Asia"
184,1830,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"South and South-East Asia"
184,1840,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"South and South-East Asia"
184,1850,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1860,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1870,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1880,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1890,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1900,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1910,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1920,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1930,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1940,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1950,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1960,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"South and South-East Asia"
184,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"South and South-East Asia"
184,1970,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0,0,3,NA,NA,"South and South-East Asia"
184,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"South and South-East Asia"
184,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"South and South-East Asia"
184,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"South and South-East Asia"
184,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"South and South-East Asia"
184,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"South and South-East Asia"
184,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"South and South-East Asia"
184,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"South and South-East Asia"
184,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"South and South-East Asia"
184,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"South and South-East Asia"
184,1980,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0,0,8,NA,NA,"South and South-East Asia"
184,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"South and South-East Asia"
184,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,"South and South-East Asia"
184,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,"South and South-East Asia"
184,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1990,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0,0,6,NA,NA,"South and South-East Asia"
184,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"South and South-East Asia"
184,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"South and South-East Asia"
184,2000,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0,0,8,NA,NA,"South and South-East Asia"
184,2001,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"South and South-East Asia"
184,2002,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"South and South-East Asia"
184,2003,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,"South and South-East Asia"
184,2004,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"South and South-East Asia"
184,2005,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,"South and South-East Asia"
184,2006,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"South and South-East Asia"
184,2007,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"South and South-East Asia"
184,2008,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,"South and South-East Asia"
184,2009,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South and South-East Asia"
184,2010,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,"South and South-East Asia"
188,1800,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1810,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1820,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986,0,0,NA,NA,NA,NA,"Latin America and Carib."
188,1830,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983,0,0,NA,NA,NA,NA,"Latin America and Carib."
188,1838,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1839,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1840,88,NA,NA,NA,NA,NA,NA,NA,8,0,NA,0.979,0,0,NA,NA,NA,NA,"Latin America and Carib."
188,1841,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1842,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1843,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1844,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1845,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1846,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1847,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1848,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1849,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1850,103,NA,NA,NA,NA,NA,NA,NA,12,0,NA,0.975,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1851,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1852,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1853,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1854,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1855,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1856,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1857,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1858,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1859,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1860,118,NA,NA,NA,NA,NA,NA,NA,14,0,NA,0.973,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1861,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1862,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1863,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1864,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1865,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1866,NA,NA,NA,NA,NA,NA,NA,NA,14,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1867,NA,NA,NA,NA,NA,NA,NA,NA,16,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1868,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1869,NA,NA,NA,NA,NA,NA,NA,NA,16,0.01,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1870,150,NA,NA,NA,0.9,20.4,NA,NA,16,0,NA,0.968,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1871,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1872,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1873,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1874,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1875,NA,NA,NA,NA,NA,NA,30.2147,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1876,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1877,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1878,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1879,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1880,192,NA,NA,NA,1.21,27.6,NA,NA,17,0,NA,0.961,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1881,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1882,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1883,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1884,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1885,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1886,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1887,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1888,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1889,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1890,234,NA,NA,NA,1.52,35.1,NA,NA,21,0.04,NA,0.955,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1891,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1892,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1893,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1894,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1895,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1896,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1897,NA,NA,NA,NA,NA,NA,NA,NA,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1898,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1899,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1900,301,NA,NA,NA,1.69,38.6,32,NA,21,0,NA,0.946,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1901,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1902,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1903,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1904,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1905,NA,NA,NA,NA,NA,NA,NA,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1906,NA,NA,NA,NA,NA,NA,NA,NA,21,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1907,NA,NA,NA,NA,NA,NA,NA,NA,21,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1908,NA,NA,NA,NA,NA,NA,NA,NA,21,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1909,NA,NA,NA,NA,NA,NA,NA,NA,21,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1910,374,NA,NA,NA,2.01,45.9,33,NA,21,0.02,NA,0.938,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1911,NA,NA,NA,NA,NA,NA,NA,NA,21,0.02,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1912,NA,NA,NA,NA,NA,NA,NA,NA,21,0.02,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1913,NA,NA,NA,NA,NA,NA,NA,NA,21,0.02,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1914,NA,NA,NA,NA,NA,NA,NA,NA,21,5.5,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1915,NA,NA,NA,NA,NA,NA,NA,NA,21,5.5,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1916,NA,NA,NA,NA,NA,NA,NA,NA,21,5.5,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1917,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1918,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1919,NA,NA,NA,NA,NA,NA,NA,NA,21,1.24,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1920,461,1623.809524,NA,NA,2.13,48.5,37,NA,21,1.24,NA,0.929,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1921,NA,1553.488372,NA,NA,NA,NA,NA,NA,21,1.24,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1922,NA,1690.697674,NA,NA,NA,NA,NA,NA,21,1.24,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1923,NA,1527.272727,NA,NA,NA,NA,NA,NA,21,9.15,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1924,NA,1708.888889,NA,NA,NA,NA,NA,NA,21,9.15,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1925,NA,1665.217391,NA,NA,NA,NA,NA,NA,21,9.15,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1926,NA,1802.12766,NA,NA,NA,NA,NA,NA,21,9.15,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1927,NA,1636.170213,NA,NA,NA,NA,NA,NA,21,9.15,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1928,NA,1685.416667,NA,NA,NA,NA,NA,NA,21,5.96,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1929,NA,1581.632653,NA,NA,NA,NA,NA,NA,21,5.96,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1930,505,1626,NA,NA,2.38,51,42,NA,21,5.96,NA,0.93,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1931,NA,1574.509804,NA,NA,NA,NA,NA,NA,21,5.96,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1932,NA,1421.153846,NA,NA,NA,NA,NA,NA,21,7.81,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1933,NA,1660.377358,NA,NA,NA,NA,NA,NA,21,7.81,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1934,NA,1437.037037,NA,NA,NA,NA,NA,NA,21,7.81,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1935,NA,1527.272727,NA,NA,NA,NA,NA,NA,21,7.81,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1936,NA,1600,NA,NA,NA,NA,NA,NA,21,6.18,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1937,NA,1801.724138,NA,NA,NA,NA,NA,NA,21,6.18,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1938,NA,1876.271186,NA,NA,NA,NA,NA,NA,21,6.18,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1939,NA,1867.213115,NA,NA,NA,NA,NA,NA,21,6.18,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1940,656,1762.903226,NA,NA,2.81,60.3,49,166.1,21,2.74,NA,0.92,0,0,0,NA,NA,NA,"Latin America and Carib."
188,1941,NA,1942.857143,NA,NA,NA,NA,NA,NA,21,2.74,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1942,NA,1687.692308,NA,NA,NA,NA,NA,NA,21,2.74,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1943,NA,1659.090909,NA,NA,NA,NA,NA,NA,21,2.74,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1944,NA,1458.823529,NA,NA,NA,NA,NA,NA,21,6.34,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1945,NA,1614.285714,NA,NA,NA,NA,NA,NA,21,6.34,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1946,NA,1759.15493,6.288871356,12.0536701,NA,NA,NA,NA,21,6.34,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1947,NA,2035.616438,5.671763478,12.76146783,NA,NA,NA,NA,21,6.34,4.7,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1948,NA,2094.666667,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1949,NA,2123.376623,NA,NA,NA,NA,NA,NA,21,5.72,6.1,NA,NA,NA,NA,NA,NA,NA,"Latin America and Carib."
188,1950,966,1963.131876,NA,NA,3.24,66,57.26,NA,21,5.72,NA,0.897,0.08,0,3,78,NA,NA,"Latin America and Carib."
188,1951,NA,1951.222781,NA,NA,NA,NA,57.26,NA,21,5.72,NA,NA,NA,NA,NA,85,NA,NA,"Latin America and Carib."
188,1952,NA,2113.747238,NA,NA,NA,NA,57.26,NA,21,5.72,NA,NA,NA,NA,NA,106,NA,NA,"Latin America and Carib."
188,1953,NA,2352.712972,NA,NA,NA,NA,57.26,NA,21,7.8,NA,NA,NA,NA,NA,118,NA,NA,"Latin America and Carib."
188,1954,NA,2289.225246,NA,NA,NA,NA,57.26,NA,21,7.8,NA,NA,NA,NA,NA,111,NA,NA,"Latin America and Carib."
188,1955,NA,2459.821939,NA,NA,NA,NA,60.14,NA,21,7.8,NA,NA,NA,NA,NA,95,NA,NA,"Latin America and Carib."
188,1956,NA,2301.115845,NA,NA,NA,NA,60.14,NA,21,7.8,4.46,NA,NA,NA,NA,132,NA,NA,"Latin America and Carib."
188,1957,NA,2405.825766,NA,NA,NA,NA,60.14,NA,21,7.8,3.9,NA,NA,NA,NA,126,NA,NA,"Latin America and Carib."
188,1958,NA,2604.798304,11.86900664,19.78167773,NA,NA,60.14,NA,21,11.02,3.37,NA,NA,NA,NA,122,NA,NA,"Latin America and Carib."
188,1959,NA,2598.012912,11.34705037,20.42469066,NA,NA,60.14,NA,21,11.02,2.56,NA,NA,NA,NA,105,NA,NA,"Latin America and Carib."
188,1960,1334,2715.497002,12.56153564,20.93589273,3.67,67.2,63.012,NA,21,11.02,2.77,0.879,0.1,0,5,134,49.99314234,"Costa Rica","Latin America and Carib."
188,1961,NA,2722.53231,NA,NA,NA,NA,63.012,NA,21,11.02,2.68,NA,NA,NA,NA,134,NA,NA,"Latin America and Carib."
188,1962,NA,2784.742939,NA,NA,NA,NA,63.012,NA,21,14.81,3.35,NA,NA,NA,NA,150,NA,NA,"Latin America and Carib."
188,1963,NA,2918.673988,NA,NA,NA,NA,63.012,NA,21,14.81,2.9,NA,NA,NA,NA,164,NA,NA,"Latin America and Carib."
188,1964,NA,2961.427151,NA,NA,NA,NA,63.012,NA,21,14.81,3.2,NA,NA,NA,NA,184,NA,NA,"Latin America and Carib."
